movieId,title,genres,titles
2880,Cecil B. DeMented (2000),Comedy,cecil b. demented 
2881,"Eyes of Tammy Faye, The (2000)",Documentary,eyes of tammy faye
2882,"Replacements, The (2000)",Comedy,replacements
2883,About Adam (2000),Comedy,about adam 
2884,"Cell, The (2000)",Drama|Horror|Thriller,cell
2885,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,godzilla 2000 
2886,"Original Kings of Comedy, The (2000)",Comedy|Documentary,original kings of comedy
2887,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,naked gun: from the files of police squad!
2888,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,naked gun 2 1/2: the smell of fear
2889,Our Town (1940),Drama,our town 
2890,Shane (1953),Drama|Western,shane 
2891,"Suddenly, Last Summer (1959)",Drama,suddenly
2892,Cat Ballou (1965),Comedy|Western,cat ballou 
2893,Supergirl (1984),Action|Adventure|Fantasy,supergirl 
2894,"Art of War, The (2000)",Action|Thriller,art of war
2895,Bring It On (2000),Comedy,bring it on 
2896,"Crew, The (2000)",Comedy,crew
2897,Skipped Parts (2000),Drama|Romance,skipped parts 
2898,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,highlander: endgame 
2899,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,nurse betty 
2900,Solas (1999),Drama,solas 
2901,"Watcher, The (2000)",Crime|Thriller,watcher
2902,"Way of the Gun, The (2000)",Crime|Thriller,way of the gun
2903,Almost Famous (2000),Drama,almost famous 
2904,Bait (2000),Action|Comedy,bait 
2905,Circus (2000),Crime|Drama|Thriller,circus 
2906,Crime and Punishment in Suburbia (2000),Comedy|Drama,crime and punishment in suburbia 
2907,Duets (2000),Comedy|Drama,duets 
2908,Under Suspicion (2000),Crime|Thriller,under suspicion 
2909,Urban Legends: Final Cut (2000),Horror,urban legends: final cut 
2910,Woman on Top (2000),Comedy|Romance,woman on top 
2911,Dancer in the Dark (2000),Drama|Musical,dancer in the dark 
2912,Best in Show (2000),Comedy,best in show 
2913,Beautiful (2000),Comedy|Drama,beautiful 
2914,"Broken Hearts Club, The (2000)",Drama,broken hearts club
2915,Girlfight (2000),Drama,girlfight 
2916,Remember the Titans (2000),Drama,remember the titans 
2917,Hellraiser (1987),Horror,hellraiser 
2918,Hellbound: Hellraiser II (1988),Horror,hellbound: hellraiser ii 
2919,Hellraiser III: Hell on Earth (1992),Horror,hellraiser iii: hell on earth 
2920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,faraway
2921,Bikini Beach (1964),Comedy,bikini beach 
2922,Stranger Than Paradise (1984),Comedy|Drama,stranger than paradise 
2923,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,voyage to the bottom of the sea 
2924,Fantastic Voyage (1966),Adventure|Sci-Fi,fantastic voyage 
2925,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,abbott and costello meet frankenstein 
2926,"Bank Dick, The (1940)",Comedy,bank dick
2927,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,creature from the black lagoon
2928,"Invisible Man, The (1933)",Horror|Sci-Fi,invisible man
2929,"Killer Shrews, The (1959)",Horror|Sci-Fi,killer shrews
2930,Runaway (1984),Sci-Fi|Thriller,runaway 
2931,"Slumber Party Massacre, The (1982)",Horror,slumber party massacre
2932,Slumber Party Massacre II (1987),Horror,slumber party massacre ii 
2933,Slumber Party Massacre III (1990),Horror,slumber party massacre iii 
2934,Sorority House Massacre (1986),Horror,sorority house massacre 
2935,Sorority House Massacre II (1990),Horror,sorority house massacre ii 
2936,Bamboozled (2000),Comedy,bamboozled 
2937,Digimon: The Movie (2000),Adventure|Animation|Children,digimon: the movie 
2938,Get Carter (2000),Action|Drama|Thriller,get carter 
2939,Get Carter (1971),Action|Crime|Drama|Thriller,get carter 
2940,Meet the Parents (2000),Comedy,meet the parents 
2941,Requiem for a Dream (2000),Drama,requiem for a dream 
2942,Tigerland (2000),Drama,tigerland 
2943,Two Family House (2000),Drama,two family house 
2944,"Contender, The (2000)",Drama|Thriller,contender
2945,Dr. T and the Women (2000),Comedy|Romance,dr. t and the women 
2946,"Ladies Man, The (2000)",Comedy,ladies man
2947,Billy Jack (1971),Action|Drama,billy jack 
2948,Billy Jack Goes to Washington (1977),Drama,billy jack goes to washington 
2949,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,time machine
2950,Ghoulies II (1987),Comedy|Horror,ghoulies ii 
2951,"Unsinkable Molly Brown, The (1964)",Musical,unsinkable molly brown
2952,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,adventures of ichabod and mr. toad
2953,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,strange love of martha ivers
2954,Detour (1945),Crime|Film-Noir,detour 
2955,Billy Elliot (2000),Drama,billy elliot 
2956,Bedazzled (2000),Comedy,bedazzled 
2957,Pay It Forward (2000),Drama,pay it forward 
2958,"Private Eyes, The (1981)",Comedy|Mystery,private eyes
2959,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,legend of drunken master
2960,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,book of shadows: blair witch 2 
2961,"Little Vampire, The (2000)",Adventure|Children,little vampire
2962,Charlie's Angels (2000),Action|Comedy,charlie's angels 
2963,"Legend of Bagger Vance, The (2000)",Drama|Romance,legend of bagger vance
2964,Little Nicky (2000),Comedy,little nicky 
2965,Men of Honor (2000),Drama,men of honor 
2966,Red Planet (2000),Action|Sci-Fi|Thriller,red planet 
2967,You Can Count on Me (2000),Drama|Romance,you can count on me 
2968,Diamonds Are Forever (1971),Action|Adventure|Thriller,diamonds are forever 
2969,"Eagle Has Landed, The (1976)",Drama|War,eagle has landed
2970,"6th Day, The (2000)",Action|Sci-Fi|Thriller,6th day
2971,Bounce (2000),Drama|Romance,bounce 
2972,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,how the grinch stole christmas 
2973,One Day in September (1999),Documentary,one day in september 
2974,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,rugrats in paris: the movie 
2975,102 Dalmatians (2000),Children|Comedy,102 dalmatians 
2976,Malèna (2000),Drama|Romance|War,malèna 
2977,Quills (2000),Drama|Romance,quills 
2978,Unbreakable (2000),Drama|Sci-Fi,unbreakable 
2979,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,crouching tiger
2980,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,dungeons & dragons 
2981,Proof of Life (2000),Drama,proof of life 
2982,Vertical Limit (2000),Action|Adventure,vertical limit 
2983,"Bounty, The (1984)",Adventure|Drama,bounty
2984,"Planes, Trains & Automobiles (1987)",Comedy,planes
2985,She's Having a Baby (1988),Comedy,she's having a baby 
2986,"Living Daylights, The (1987)",Action|Adventure|Thriller,living daylights
2987,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,transformers: the movie 
2988,Wall Street (1987),Drama,wall street 
2989,Born on the Fourth of July (1989),Drama|War,born on the fourth of july 
2990,Talk Radio (1988),Drama,talk radio 
2991,Brewster's Millions (1985),Comedy,brewster's millions 
2992,Snatch (2000),Comedy|Crime|Thriller,snatch 
2993,Punchline (1988),Comedy|Drama,punchline 
2994,Chocolat (2000),Drama|Romance,chocolat 
2995,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,dude
2996,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,emperor's new groove
2997,Pollock (2000),Drama,pollock 
2998,What Women Want (2000),Comedy|Romance,what women want 
2999,Finding Forrester (2000),Drama,finding forrester 
3000,"Gift, The (2000)",Thriller,gift
3001,Before Night Falls (2000),Drama,before night falls 
3002,Cast Away (2000),Drama,cast away 
3003,"Family Man, The (2000)",Comedy|Drama|Romance,family man
3004,"House of Mirth, The (2000)",Romance,house of mirth
3005,Miss Congeniality (2000),Comedy|Crime,miss congeniality 
3006,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,o brother
3007,State and Main (2000),Comedy|Drama,state and main 
3008,Dracula 2000 (2000),Horror,dracula 2000 
3009,All the Pretty Horses (2000),Drama|Romance|Western,all the pretty horses 
3010,"Everlasting Piece, An (2000)",Comedy,everlasting piece
3011,Thirteen Days (2000),Drama|Thriller|War,thirteen days 
3012,Traffic (2000),Crime|Drama|Thriller,traffic 
3013,"Claim, The (2000)",Romance|Western,claim
3014,Shadow of the Vampire (2000),Drama|Horror,shadow of the vampire 
3015,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,house of games 
3016,Annie (1982),Children|Musical,annie 
3017,Don't Tell Mom the Babysitter's Dead (1991),Comedy,don't tell mom the babysitter's dead 
3018,"Officer and a Gentleman, An (1982)",Drama|Romance,officer and a gentleman
3019,"Alamo, The (1960)",Action|Drama|War|Western,alamo
3020,At Close Range (1986),Crime|Drama,at close range 
3021,Friendly Persuasion (1956),Drama,friendly persuasion 
3022,Gettysburg (1993),Drama|War,gettysburg 
3023,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,horrors of spider island 
3024,Antitrust (2001),Crime|Drama|Thriller,antitrust 
3025,Double Take (2001),Action|Comedy,double take 
3026,Save the Last Dance (2001),Drama|Romance,save the last dance 
3027,Panic (2000),Drama,panic 
3028,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,pledge
3029,The Man in the Moon (1991),Drama|Romance,the man in the moon 
3030,Mystic Pizza (1988),Comedy|Drama|Romance,mystic pizza 
3031,Prelude to a Kiss (1992),Comedy|Drama|Romance,prelude to a kiss 
3032,Coffy (1973),Action|Crime|Thriller,coffy 
3033,Foxy Brown (1974),Action|Crime|Drama,foxy brown 
3034,I'm Gonna Git You Sucka (1988),Action|Comedy,i'm gonna git you sucka 
3035,Untamed Heart (1993),Drama|Romance,untamed heart 
3036,Sugar & Spice (2001),Comedy,sugar & spice 
3037,"Wedding Planner, The (2001)",Comedy|Romance,wedding planner
3038,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama,legend of rita
3039,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,with a friend like harry... 
3040,Amazing Grace and Chuck (1987),Drama,amazing grace and chuck 
3041,Amazon Women on the Moon (1987),Comedy|Sci-Fi,amazon women on the moon 
3042,Baby Boom (1987),Comedy,baby boom 
3043,Back to the Beach (1987),Comedy,back to the beach 
3044,Barfly (1987),Comedy|Drama|Romance,barfly 
3045,Best Seller (1987),Thriller,best seller 
3046,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,beverly hills cop ii 
3047,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,beverly hills cop 
3048,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,big easy
3049,Born in East L.A. (1987),Comedy,born in east l.a. 
3050,"Brave Little Toaster, The (1987)",Animation|Children,brave little toaster
3051,Can't Buy Me Love (1987),Comedy|Romance,can't buy me love 
3052,Cherry 2000 (1987),Romance|Sci-Fi,cherry 2000 
3053,Cop (1988),Thriller,cop 
3054,Eddie Murphy Raw (1987),Comedy|Documentary,eddie murphy raw 
3055,Empire of the Sun (1987),Action|Adventure|Drama|War,empire of the sun 
3056,Ernest Goes to Camp (1987),Comedy,ernest goes to camp 
3057,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,evil dead
3058,Flowers in the Attic (1987),Drama|Thriller,flowers in the attic 
3059,"Fourth Protocol, The (1987)",Thriller,fourth protocol
3060,Gardens of Stone (1987),Drama|War,gardens of stone 
3061,"Glass Menagerie, The (1987)",Drama,glass menagerie
3062,Hiding Out (1987),Comedy,hiding out 
3063,Hollywood Shuffle (1987),Comedy,hollywood shuffle 
3064,Hope and Glory (1987),Drama,hope and glory 
3065,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,innerspace 
3066,Ishtar (1987),Comedy,ishtar 
3067,Jaws: The Revenge (1987),Horror|Thriller,jaws: the revenge 
3068,Leonard Part 6 (1987),Comedy|Sci-Fi,leonard part 6 
3069,Less Than Zero (1987),Drama,less than zero 
3070,"Like Father, Like Son (1987)",Comedy,like father
3071,"Lost Boys, The (1987)",Comedy|Horror|Thriller,lost boys
3072,Made in Heaven (1987),Fantasy|Romance,made in heaven 
3073,Maid to Order (1987),Comedy|Fantasy,maid to order 
3074,Making Mr. Right (1987),Comedy|Romance|Sci-Fi,making mr. right 
3075,Mannequin (1987),Comedy|Romance,mannequin 
3076,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,masters of the universe 
3077,"Monster Squad, The (1987)",Adventure|Comedy|Horror,monster squad
3078,My Demon Lover (1987),Comedy|Horror,my demon lover 
3079,No Man's Land (1987),Crime|Drama,no man's land 
3080,Head Over Heels (2001),Comedy|Romance,head over heels 
3081,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller,left behind: the movie 
3082,Valentine (2001),Horror|Mystery,valentine 
3083,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,in the mood for love 
3084,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance,million dollar hotel
3085,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance,nico and dani 
3086,Hannibal (2001),Horror|Thriller,hannibal 
3087,Saving Silverman (Evil Woman) (2001),Comedy|Romance,saving silverman 
3088,Vatel (2000),Drama,vatel 
3089,Down to Earth (2001),Comedy|Fantasy|Romance,down to earth 
3090,Recess: School's Out (2001),Animation|Children,recess: school's out 
3091,Sweet November (2001),Drama|Romance,sweet november 
3092,Company Man (2000),Comedy,company man 
3093,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance,price of milk
3094,Monkeybone (2001),Animation|Comedy|Fantasy,monkeybone 
3095,3000 Miles to Graceland (2001),Action|Thriller,3000 miles to graceland 
3096,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,widow of st. pierre
3097,"Mexican, The (2001)",Action|Comedy,mexican
3098,"Caveman's Valentine, The (2001)",Drama,caveman's valentine
3099,Series 7: The Contenders (2001),Action|Drama,series 7: the contenders 
3100,15 Minutes (2001),Thriller,15 minutes 
3101,Get Over It (2001),Comedy|Romance,get over it 
3102,Long Night's Journey Into Day (2000),Documentary,long night's journey into day 
3103,Avalon (1990),Drama,avalon 
3104,Gray's Anatomy (1996),Comedy|Drama,gray's anatomy 
3105,Of Mice and Men (1939),Drama,of mice and men 
3106,Reform School Girls (1986),Action|Drama,reform school girls 
3107,Tapeheads (1988),Comedy,tapeheads 
3108,"Bishop's Wife, The (1947)",Comedy|Drama|Romance,bishop's wife
3109,Lilies of the Field (1963),Drama,lilies of the field 
3110,"Greatest Story Ever Told, The (1965)",Drama,greatest story ever told
3111,Elmer Gantry (1960),Drama,elmer gantry 
3112,Alfie (1966),Comedy|Drama|Romance,alfie 
3113,"Fantasticks, The (1995)",Musical,fantasticks
3114,"Abominable Dr. Phibes, The (1971)",Horror|Mystery,abominable dr. phibes
3115,Real Life (1979),Comedy,real life 
3116,Battle Beyond the Stars (1980),Sci-Fi,battle beyond the stars 
3117,Double Impact (1991),Action,double impact 
3118,Fuzz (1972),Drama,fuzz 
3119,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,harley davidson and the marlboro man 
3120,Losin' It (1983),Comedy,losin' it 
3121,Mermaids (1990),Comedy|Drama|Romance,mermaids 
3122,Navy Seals (1990),Action|Adventure|War,navy seals 
3123,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,manhunter 
3124,Reversal of Fortune (1990),Drama,reversal of fortune 
3125,Death on the Nile (1978),Crime|Mystery,death on the nile 
3126,Revenge of the Nerds (1984),Comedy,revenge of the nerds 
3127,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,revenge of the nerds ii: nerds in paradise 
3128,4 Little Girls (1997),Documentary,4 little girls 
3129,River's Edge (1986),Crime|Drama,river's edge 
3130,Girls Just Want to Have Fun (1985),Comedy,girls just want to have fun 
3131,"Longest Yard, The (1974)",Comedy,longest yard
3132,Necessary Roughness (1991),Comedy,necessary roughness 
3133,Enemy at the Gates (2001),Drama|War,enemy at the gates 
3134,Exit Wounds (2001),Action|Thriller,exit wounds 
3135,"Dish, The (2001)",Comedy,dish
3136,Memento (2000),Mystery|Thriller,memento 
3137,Heartbreakers (2001),Comedy|Crime|Romance,heartbreakers 
3138,Say It Isn't So (2001),Comedy|Romance,say it isn't so 
3139,Someone Like You (2001),Comedy|Romance,someone like you 
3140,Spy Kids (2001),Action|Adventure|Children|Comedy,spy kids 
3141,Tomcats (2001),Comedy,tomcats 
3142,"Tailor of Panama, The (2001)",Drama|Thriller,tailor of panama
3143,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,amores perros 
3144,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary,keep the river on your right: a modern cannibal tale 
3145,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary,gleaners & i
3146,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,along came a spider 
3147,Blow (2001),Crime|Drama,blow 
3148,Just Visiting (2001),Comedy|Fantasy,just visiting 
3149,Pokémon 3: The Movie (2001),Animation|Children,pokémon 3: the movie 
3150,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,beautiful creatures 
3151,Brigham City (2001),Crime|Drama|Mystery,brigham city 
3152,Bridget Jones's Diary (2001),Comedy|Drama|Romance,bridget jones's diary 
3153,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,joe dirt 
3154,Josie and the Pussycats (2001),Comedy,josie and the pussycats 
3155,Chopper (2000),Drama|Thriller,chopper 
3156,"Circle, The (Dayereh) (2000)",Drama,circle
3157,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,crocodile dundee in los angeles 
3158,Freddy Got Fingered (2001),Comedy,freddy got fingered 
3159,"Center of the World, The (2001)",Drama,center of the world
3160,"Luzhin Defence, The (2000)",Drama|Romance,luzhin defence
3161,"Visit, The (2000)",Drama,visit
3162,Scarface (1983),Action|Crime|Drama,scarface 
3163,Days of Wine and Roses (1962),Drama,days of wine and roses 
3164,Driven (2001),Action|Thriller,driven 
3165,One Night at McCool's (2001),Comedy,one night at mccool's 
3166,Town & Country (2001),Comedy,town & country 
3167,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,mummy returns
3168,Under the Sand (2000),Drama,under the sand 
3169,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,krull 
3170,Lost in America (1985),Comedy,lost in america 
3171,Triumph of the Will (Triumph des Willens) (1934),Documentary,triumph of the will 
3172,"World According to Garp, The (1982)",Comedy|Drama|Romance,world according to garp
3173,Fellini Satyricon (1969),Drama|Fantasy,fellini satyricon 
